flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp
RYR8842,Boeing 737-800 Winglets,2018-04-14,17:00,Ibiza,IBZ,1,Salida prevista a las 17:04,12.0,16.0,Llovizna,21 - 25,02,2018-04-14,18:05,Barcelona-El Prat,BCN,T2 B,Llegada prevista a las 18:05,13.0,17.0,Lluvia,B,25,2018-04-14 16:56:16
RYR3542,Boeing 737-800 Winglets,2018-04-14,17:10,Ibiza,IBZ,1,Salida prevista a las 17:30,12.0,16.0,Llovizna,21 - 25,15,,,Eindhoven,EIN,,,,,,,,2018-04-14 16:56:18
IBE8125,Bombardier Crj-1000,2018-04-14,17:15,Ibiza,IBZ,1,Salida prevista a las 17:15,12.0,16.0,Llovizna,60 - 61,05,,,Palma De Mallorca,PMI,,,,,,,,2018-04-14 16:56:20
VLG1355,32A,2018-04-14,17:45,Ibiza,IBZ,1,Salida prevista a las 18:40,12.0,16.0,Llovizna,64 - 69,02,2018-04-14,18:35,Alicante-Elche,ALC,N,Llegada prevista a las 18:35,10.0,22.0,Nubosidad variable,NT1,9B,2018-04-14 16:56:25
RYR8830,Boeing 737-800 Winglets,2018-04-14,18:15,Ibiza,IBZ,1,Salida prevista a las 18:15,12.0,16.0,Llovizna,21 - 25,14,,,Treviso/S.Angelo,MIL,,,,,,,,2018-04-14 16:56:26
SRK2127,Saab 2000,2018-04-14,18:20,Ibiza,IBZ,1,Salida prevista a las 18:25,12.0,16.0,Llovizna,42 - 43,16,,,Berna,BRN,,,,,,,,2018-04-14 16:56:29
IBE8129,Atr-42/72,2018-04-14,18:25,Ibiza,IBZ,1,Salida prevista a las 18:25,12.0,16.0,Llovizna,60 - 63,01,,,Palma De Mallorca,PMI,,,,,,,,2018-04-14 16:56:30
IBE8905,Bombardier Crj-1000,2018-04-14,18:35,Ibiza,IBZ,1,Salida prevista a las 18:35,12.0,16.0,Llovizna,60 - 63,05,,,Alicante-Elche,ALC,,,,,,,,2018-04-14 16:56:33
VLG3517,Airbus A320,2018-04-14,18:45,Ibiza,IBZ,1,Salida prevista a las 21:25,12.0,16.0,Llovizna,64 - 69,09,2018-04-14,19:40,Barcelona-El Prat,BCN,T1,Llegada prevista a las 22:15,13.0,17.0,Lluvia,T1_G,08,2018-04-14 16:56:34
IBS3948,Airbus A320,2018-04-14,19:35,Madrid-Barajas Adolfo Suárez,MAD,4,Salida prevista a las 19:40,5.0,17.0,Nubosidad variable,810 - 819,,2018-04-14,20:45,Sevilla,SVQ,1,Llegada prevista a las 20:45,6.0,19.0,Nubes altas,A,1,2018-04-14 16:56:25
RYR7723,Boeing 737-800 Winglets,2018-04-14,18:00,Gran Canaria,LPA,,Salida prevista a las 18:00,17.0,21.0,Nubes altas,402 - 404,C03,2018-04-14,21:20,Sevilla,SVQ,1,Llegada prevista a las 21:20,6.0,19.0,Nubes altas,B,4,2018-04-14 16:56:26
VLG2256,Airbus A320,2018-04-14,20:25,Barcelona-El Prat,BCN,T1,Salida prevista a las 20:25,13.0,17.0,Lluvia,501 - 514,,2018-04-14,22:05,Sevilla,SVQ,1,Llegada prevista a las 22:05,6.0,19.0,Nubes altas,B,4,2018-04-14 16:56:31
VLG3047,Airbus A320,2018-04-14,20:00,Gran Canaria,LPA,,Salida prevista a las 20:00,17.0,21.0,Nubes altas,201 - 202,B02,2018-04-14,23:10,Sevilla,SVQ,1,Llegada prevista a las 23:10,6.0,19.0,Nubes altas,B,3,2018-04-14 16:56:35
VLG3952,Airbus A320,2018-04-14,16:15,Palma De Mallorca,PMI,N,El vuelo ha despegado a las 16:13,11.0,15.0,Lluvia moderada,058 - 060,D92,2018-04-14,17:10,Valencia,VLC,1,Llegada prevista a las 17:05,10.0,18.0,Nubosidad variable,3,8,2018-04-14 16:56:42
AAL8616,Bombardier Crj-1000,2018-04-14,16:10,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha despegado a las 16:16,5.0,17.0,Nubosidad variable,810 - 819,M42,2018-04-14,17:10,Valencia,VLC,1,Llegada prevista a las 16:55,10.0,18.0,Nubosidad variable,2,3,2018-04-14 16:56:43
AEA9048,Airbus A330-200,2018-04-14,15:00,Madrid-Barajas Adolfo Suárez,MAD,2,El vuelo ha despegado a las 15:02,5.0,17.0,Nubosidad variable,505 - 520,D58,2018-04-14,16:55,Tenerife Norte,TFN,1,Llegada prevista a las 16:45,17.0,22.0,Despejado,1,4,2018-04-14 16:56:47
ANE8909,Canadair Crj-900,,,Tenerife Norte,TFN,,,,,,,,2018-04-14,16:25,Alicante-Elche,ALC,N,El vuelo ha aterrizado a las 16:42,10.0,22.0,Nubosidad variable,NT1,4A,2018-04-14 16:56:43
ANE8805,Bombardier Crj-1000,,,Gran Canaria,LPA,,,,,,,,2018-04-14,16:35,Alicante-Elche,ALC,N,Llegada prevista a las 17:10,10.0,22.0,Nubosidad variable,NT1,4A,2018-04-14 16:56:46
IBK5801,Boeing 737-800 Winglets,2018-04-14,13:10,Barcelona-El Prat,BCN,T2 B,El vuelo ha despegado a las 13:04,13.0,17.0,Lluvia,B72 - B81,U33,2018-04-14,15:45,Gran Canaria,LPA,,El vuelo ha aterrizado a las 15:19,17.0,21.0,Nubes altas,01,15,2018-04-14 16:56:47
AEA9461,Atr-72,2018-04-15,08:10,Tenerife Norte,TFN,1,Salida prevista a las 08:10,17.0,22.0,Despejado,14 - 14,,2018-04-15,08:45,La Palma,SPC,,Llegada prevista a las 08:45,17.0,21.0,Nubes altas,LLNT,2,2018-04-14 16:56:50
CNF418,Atr-72,2018-04-15,09:45,Tenerife Norte,TFN,1,Salida prevista a las 09:45,17.0,22.0,Despejado,13 - 13,,2018-04-15,10:15,La Palma,SPC,,Llegada prevista a las 10:15,17.0,21.0,Nubes altas,LLNT,2,2018-04-14 16:56:51
IBB615,Atr-72,2018-04-15,10:00,Tenerife Norte,TFN,1,Salida prevista a las 10:00,17.0,22.0,Despejado,21 - 26,,2018-04-15,10:40,La Palma,SPC,,Llegada prevista a las 10:40,17.0,21.0,Nubes altas,LLNT,4,2018-04-14 16:56:52
VLG1670,Airbus A320,2018-04-15,07:45,Barcelona-El Prat,BCN,T1,Salida prevista a las 07:45,13.0,17.0,Lluvia,501 - 514,,2018-04-15,09:35,Santiago,SCQ,T,Llegada prevista a las 09:35,9.0,15.0,Nubosidad variable,B,2,2018-04-14 16:56:55
IBB214,Atr-72,2018-04-14,15:45,Gran Canaria,LPA,,El vuelo ha despegado a las 15:42,17.0,21.0,Nubes altas,103 - 108,A15,2018-04-14,16:25,Fuerteventura,FUE,,Llegada prevista a las 16:20,16.0,22.0,Nubes altas,A,13,2018-04-14 16:56:58
VLG3516,32A,2018-04-14,17:00,Barcelona-El Prat,BCN,T1,Salida prevista a las 17:00,13.0,17.0,Lluvia,501 - 514,B51,2018-04-14,18:00,Ibiza,IBZ,1,Llegada prevista a las 18:00,12.0,16.0,Llovizna,02,04,2018-04-14 16:56:58
RYR5538,Boeing 737-800 Winglets,2018-04-15,17:20,Vitoria,VIT,,Salida prevista a las 17:20,5.0,17.0,Abertura de claros,,,,,Milan/Bergamo,BGY,,,,,,,,2018-04-14 17:57:16
IBE8525,Canadair Crj-900,2018-04-15,17:55,Pamplona,PNA,,Salida prevista a las 17:55,8.0,17.0,Nubosidad variable,,,2018-04-15,18:45,Madrid-Barajas Adolfo Suárez,MAD,,Llegada prevista a las 18:45,5.0,17.0,Nubosidad variable,,,2018-04-14 17:57:21
RYR8088,Boeing 737-800 Winglets,2018-04-15,17:25,Reus,REU,1,Salida prevista a las 17:25,9.0,20.0,Lluvia,21 - 21,10,,,Birmingham / Internacional,BHX,,,,,,,,2018-04-14 17:57:30
IBE8329,Atr-72,2018-04-15,17:25,San Sebastian,EAS,1,Salida prevista a las 17:25,8.0,16.0,Nubosidad variable,5 - 6,2,2018-04-15,18:45,Madrid-Barajas Adolfo Suárez,MAD,,Llegada prevista a las 18:45,5.0,17.0,Nubosidad variable,,,2018-04-14 17:57:30
EVE1128,Airbus A320,2018-04-15,17:05,Valladolid,VLL,1,Salida prevista a las 17:05,5.0,15.0,Nubosidad variable,1 - 2,1,2018-04-15,18:20,Sevilla,SVQ,,Llegada prevista a las 18:20,6.0,19.0,Nubes altas,,,2018-04-14 17:57:34
RYR6321,Boeing 737-800 Winglets,2018-04-15,17:15,Valladolid,VLL,1,Salida prevista a las 17:15,5.0,15.0,Nubosidad variable,5 -,5,2018-04-15,18:35,Barcelona-El Prat,BCN,,Llegada prevista a las 18:35,13.0,17.0,Lluvia,,,2018-04-14 17:57:37
IBB668,Atr-72,2018-04-15,16:20,El Hierro,VDE,,Salida prevista a las 16:20,12.0,20.0,Despejado,,,2018-04-15,17:00,Tenerife Norte,TFN,,Llegada prevista a las 17:00,17.0,22.0,Despejado,,,2018-04-14 17:57:34
IBB366,Atr-72,2018-04-15,16:40,El Hierro,VDE,,Salida prevista a las 16:40,12.0,20.0,Despejado,,,2018-04-15,17:30,Gran Canaria,LPA,,Llegada prevista a las 17:30,17.0,21.0,Nubes altas,01,12,2018-04-14 17:57:37
IBE8524,Canadair Crj-900,2018-04-15,16:30,Madrid-Barajas Adolfo Suárez,MAD,4,Salida prevista a las 16:30,5.0,17.0,Nubosidad variable,810 - 819,,2018-04-15,17:25,Pamplona,PNA,,Llegada prevista a las 17:25,8.0,17.0,Nubosidad variable,,,2018-04-14 17:57:37
IBE8271,Atr-72,2018-04-15,17:50,Melilla,MLN,T,Salida prevista a las 17:50,12.0,19.0,Despejado,5 - 6,2,2018-04-15,18:40,Malaga-Costa Del Sol,AGP,T,Llegada prevista a las 18:40,11.0,21.0,Despejado,T3,31,2018-04-14 17:57:42
AEA091,Airbus A330-200,2018-04-14,15:15,Madrid-Barajas Adolfo Suárez,MAD,1,El vuelo ha despegado a las 16:05,5.0,17.0,Nubosidad variable,212 - 222,A9,,,Nueva York-J.F.Kennedy,JFK,,,,,,,,2018-04-14 17:57:16
UAE142,Airbus A380-800,2018-04-14,15:20,Madrid-Barajas Adolfo Suárez,MAD,4,Salida prevista a las 18:20,5.0,17.0,Nubosidad variable,720 - 729,S23,,,Dubai,DXB,,,,,,,,2018-04-14 17:57:17
IBE3214,Airbus A321,2018-04-14,15:40,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha despegado a las 16:04,5.0,17.0,Nubosidad variable,850 - 859,J56,,,Bruselas,BRU,,,,,,,,2018-04-14 17:57:26
IBE3236,Airbus A320,2018-04-14,15:45,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha despegado a las 15:58,5.0,17.0,Nubosidad variable,810 - 859,H35,,,Roma /Fiumicino,FCO,,,,,,,,2018-04-14 17:57:30
MSR754,Boeing 737-800 Winglets,2018-04-14,15:45,Madrid-Barajas Adolfo Suárez,MAD,1,El vuelo ha despegado a las 16:05,5.0,17.0,Nubosidad variable,322 - 324,B30,,,El Cairo,CAI,,,,,,,,2018-04-14 17:57:34
IBE3166,Airbus A340-600,2018-04-14,15:55,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha despegado a las 15:57,5.0,17.0,Nubosidad variable,810 - 819,S29,,,Londres / Heathrow,LHR,,,,,,,,2018-04-14 17:57:37
AEA1155,Embraer Erj-195,2018-04-14,15:55,Madrid-Barajas Adolfo Suárez,MAD,2,El vuelo ha despegado a las 15:59,5.0,17.0,Nubosidad variable,505 - 520,E81,,,Lisboa,LIS,,,,,,,,2018-04-14 17:57:40
IBE3122,Airbus A319,2018-04-14,15:55,Madrid-Barajas Adolfo Suárez,MAD,4,El vuelo ha despegado a las 16:03,5.0,17.0,Nubosidad variable,810 - 819,K79,,,Viena,VIE,,,,,,,,2018-04-14 17:57:42
RYR2635,Boeing 737-800 Winglets,2018-04-15,17:05,Zaragoza,ZAZ,,Salida prevista a las 17:05,7.0,19.0,Nubes altas,,,,,Londres /Stansted,STN,,,,,,,,2018-04-14 17:57:42
RYR1284,Boeing 737-800 Winglets,2018-04-15,17:10,Jerez De La Frontera,XRY,T,Salida prevista a las 17:10,7.0,20.0,Nubosidad variable,20 -,7,2018-04-15,18:55,Barcelona-El Prat,BCN,,Llegada prevista a las 18:55,13.0,17.0,Lluvia,,,2018-04-14 17:57:42
IBE0405,Airbus A320,2018-04-15,17:40,Jerez De La Frontera,XRY,T,Salida prevista a las 17:40,7.0,20.0,Nubosidad variable,9 - 12,2,2018-04-15,19:00,Madrid-Barajas Adolfo Suárez,MAD,,Llegada prevista a las 19:00,5.0,17.0,Nubosidad variable,,,2018-04-14 17:57:45
IBE8318,Atr-72,2018-04-15,16:20,Madrid-Barajas Adolfo Suárez,MAD,4,Salida prevista a las 16:20,5.0,17.0,Nubosidad variable,810 - 819,,2018-04-15,17:35,San Sebastian,EAS,1,Llegada prevista a las 17:35,8.0,16.0,Nubosidad variable,LLEG,1,2018-04-14 17:57:52
IBE8601,Bombardier Crj-1000,2018-04-15,17:40,Almeria,LEI,1,Salida prevista a las 17:40,8.0,20.0,Despejado,19 - 21,2,2018-04-15,18:45,Madrid-Barajas Adolfo Suárez,MAD,,Llegada prevista a las 18:45,5.0,17.0,Nubosidad variable,,,2018-04-14 17:57:52
EZY8552,Airbus A319,2018-04-15,17:00,Murcia-San Javier,MJV,1,Salida prevista a las 17:00,10.0,25.0,Abertura de claros,17 - 18,,,,Londres /Gatwick,LGW,,,,,,,,2018-04-14 17:57:52
RYR1940,Boeing 737-800 Winglets,2018-04-15,17:50,Murcia-San Javier,MJV,1,Salida prevista a las 17:50,10.0,25.0,Abertura de claros,02 - 03,,,,Eindhoven,EIN,,,,,,,,2018-04-14 17:57:53
IBE0557,Airbus A319,2018-04-15,17:45,Santander-Seve Ballesteros,SDR,N,Salida prevista a las 17:45,9.0,16.0,Despejado,7 - 8,2,2018-04-15,19:00,Madrid-Barajas Adolfo Suárez,MAD,,Llegada prevista a las 19:00,5.0,17.0,Nubosidad variable,,,2018-04-14 17:57:53
VLG1591,Airbus A320,2018-04-15,17:55,Santander-Seve Ballesteros,SDR,N,Salida prevista a las 17:55,9.0,16.0,Despejado,7 -,4,2018-04-15,19:10,Barcelona-El Prat,BCN,,Llegada prevista a las 19:10,13.0,17.0,Lluvia,,,2018-04-14 17:57:55
IBS3955,Airbus A320,2018-04-14,17:25,Tenerife Norte,TFN,1,Salida prevista a las 17:15,17.0,22.0,Despejado,8 - 9,11,2018-04-14,21:20,Madrid-Barajas Adolfo Suárez,MAD,4,Llegada prevista a las 21:20,5.0,17.0,Nubosidad variable,10,15,2018-04-14 17:57:52
AEA9117,Airbus A330-200,2018-04-14,17:55,Tenerife Norte,TFN,1,Salida prevista a las 17:55,17.0,22.0,Despejado,15 - 19,5,2018-04-14,21:40,Madrid-Barajas Adolfo Suárez,MAD,2,Llegada prevista a las 21:33,5.0,17.0,Nubosidad variable,06,16,2018-04-14 17:57:53
VLG7292,32A,2018-04-14,18:10,Bilbao,BIO,O,Salida prevista a las 18:10,10.0,19.0,Nubosidad variable,10 - 13,5,,,Londres /Gatwick,LGW,,,,,,,,2018-04-14 17:57:45
DLH1827,Airbus A320,2018-04-14,18:40,Bilbao,BIO,O,Salida prevista a las 18:40,10.0,19.0,Nubosidad variable,04 - 08,4,,,Munich,MUC,,,,,,,,2018-04-14 17:57:49
DLH1145,Airbus A321,2018-04-14,19:10,Bilbao,BIO,O,Salida prevista a las 19:42,10.0,19.0,Nubosidad variable,04 - 08,4,,,Frankfurt,FRA,,,,,,,,2018-04-14 17:57:51
SWR2059,Airbus A320,2018-04-14,19:35,Bilbao,BIO,O,Salida prevista a las 19:35,10.0,19.0,Nubosidad variable,19 - 20,2,,,Zurich,ZRH,,,,,,,,2018-04-14 17:57:53
VLG3944,Airbus A320,2018-04-14,19:40,Bilbao,BIO,O,Salida prevista a las 19:40,10.0,19.0,Nubosidad variable,10 - 13,1,2018-04-14,21:00,Palma De Mallorca,PMI,N,Llegada prevista a las 21:00,11.0,15.0,Lluvia moderada,NT,10,2018-04-14 17:57:56
IBE0487,Airbus A320,2018-04-15,17:40,Asturias,OVD,,Salida prevista a las 17:40,5.0,18.0,Nubosidad variable,,,2018-04-15,18:50,Madrid-Barajas Adolfo Suárez,MAD,,Llegada prevista a las 18:50,5.0,17.0,Nubosidad variable,,,2018-04-14 17:58:03
UAE0186,Airbus A380,2018-04-14,15:30,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 15:57,13.0,17.0,Lluvia,551 - 561,D18,,,Dubai,DXB,,,,,,,,2018-04-14 17:57:22
DLH1129,Airbus A321,2018-04-14,15:55,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 16:10,13.0,17.0,Lluvia,601 - 607,B48,,,Frankfurt,FRA,,,,,,,,2018-04-14 17:57:25
VLG3912,Airbus A320,2018-04-14,16:00,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 16:04,13.0,17.0,Lluvia,501 - 514,B52,2018-04-14,16:55,Palma De Mallorca,PMI,N,El vuelo ha aterrizado a las 16:49,11.0,15.0,Lluvia moderada,NT,11,2018-04-14 17:57:30
IBE2625,Airbus A330-200,2018-04-14,16:00,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 16:03,13.0,17.0,Lluvia,409 - 414,D21,,,Boston,BOS,,,,,,,,2018-04-14 17:57:34
VLG6201,32A,2018-04-14,16:05,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 16:10,13.0,17.0,Lluvia,501 - 514,B33,,,Ginebra,GVA,,,,,,,,2018-04-14 17:57:37
IBK5666,Boeing 737-800 Winglets,2018-04-14,16:15,Barcelona-El Prat,BCN,T2 B,El vuelo ha despegado a las 16:15,13.0,17.0,Lluvia,B72 - B81,U32,,,Keflavik International,KEF,,,,,,,,2018-04-14 17:57:42
VLG7574,Airbus A320,2018-04-14,16:25,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 16:50,13.0,17.0,Lluvia,451 - 464,D15,,,Banjul,BJL,,,,,,,,2018-04-14 17:57:45
VLG8244,Airbus A320,2018-04-14,16:25,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 16:29,13.0,17.0,Lluvia,501 - 514,B55,,,Paris /Charles De Gaulle,CDG,,,,,,,,2018-04-14 17:57:49
VLG7888,32A,2018-04-14,16:25,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 17:19,13.0,17.0,Lluvia,462 - 463,D06,,,Blaise Diagne Intl,DSS,,,,,,,,2018-04-14 17:57:52
MSR768,Boeing 737-800 Winglets,2018-04-14,16:25,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 16:25,13.0,17.0,Lluvia,406 - 408,E77,,,El Cairo,CAI,,,,,,,,2018-04-14 17:57:53
VLG1314,Airbus A320,2018-04-14,16:30,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 16:38,13.0,17.0,Lluvia,501 - 514,A20,2018-04-14,17:30,Valencia,VLC,1,El vuelo ha aterrizado a las 17:24,10.0,18.0,Nubosidad variable,3,7,2018-04-14 17:57:56
EZY2266,Airbus A319,2018-04-14,16:35,Barcelona-El Prat,BCN,T2 C,El vuelo ha despegado a las 16:39,13.0,17.0,Lluvia,C24 - C33,M06,,,Londres /Luton,LTN,,,,,,,,2018-04-14 17:58:00
QTR146,Airbus A340-600,2018-04-14,16:40,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 16:42,13.0,17.0,Lluvia,201 - 207,E70,,,Hamad International,DOH,,,,,,,,2018-04-14 17:58:01
AZA079,Airbus A320,2018-04-14,16:40,Barcelona-El Prat,BCN,T1,El vuelo ha despegado a las 17:02,13.0,17.0,Lluvia,761 - 764,B36,,,Roma /Fiumicino,FCO,,,,,,,,2018-04-14 17:58:04
IBE8483,Bombardier Crj-1000,2018-04-15,09:25,Menorca,MAH,1,Salida prevista a las 09:25,12.0,14.0,Lluvia moderada,23 - 24,1B,,,Palma De Mallorca,PMI,,,,,,,,2018-04-14 17:58:04
IBB365,Atr-72,2018-04-15,15:20,Gran Canaria,LPA,,Salida prevista a las 15:20,17.0,21.0,Nubes altas,103 - 108,A13,2018-04-15,16:15,El Hierro,VDE,,Llegada prevista a las 16:15,12.0,20.0,Despejado,,,2018-04-14 17:57:59
CNF247,Atr-42/72,2018-04-15,15:55,Tenerife Norte,TFN,1,Salida prevista a las 15:55,17.0,22.0,Despejado,6 -,,2018-04-15,16:40,El Hierro,VDE,,Llegada prevista a las 16:40,12.0,20.0,Despejado,,,2018-04-14 17:58:04
IBE8270,Atr-72,2018-04-15,16:25,Malaga-Costa Del Sol,AGP,3,Salida prevista a las 16:25,11.0,21.0,Despejado,303 - 304,D65,2018-04-15,17:15,Melilla,MLN,T,Llegada prevista a las 17:15,12.0,19.0,Despejado,SLL,1,2018-04-14 17:58:00
AEA5005,Atr-72,2018-04-15,16:35,Malaga-Costa Del Sol,AGP,3,Salida prevista a las 16:35,11.0,21.0,Despejado,342 - 344,D45,2018-04-15,17:20,Melilla,MLN,T,Llegada prevista a las 17:20,12.0,19.0,Despejado,SLL,2,2018-04-14 17:58:04
IBE2218,Atr-72,2018-04-14,15:20,Gran Canaria,LPA,,El vuelo ha despegado a las 15:17,17.0,21.0,Nubes altas,103 - 108,A05,,,El Hierro,VDE,,,,,,,,2018-04-14 17:57:26
EXS1508,Airbus A321,2018-04-14,15:30,Gran Canaria,LPA,,El vuelo ha despegado a las 15:34,17.0,21.0,Nubes altas,223 - 230,C15,,,Londres /Stansted,STN,,,,,,,,2018-04-14 17:57:34
NAX1715,Boeing 737-800 Winglets,2018-04-14,15:35,Gran Canaria,LPA,,El vuelo ha despegado a las 15:45,17.0,21.0,Nubes altas,343 - 348,C17,,,Tromso,TOS,,,,,,,,2018-04-14 17:57:36
NAX9171,Boeing 737-800 Winglets,2018-04-14,15:40,Gran Canaria,LPA,,El vuelo ha despegado a las 15:36,17.0,21.0,Nubes altas,343 - 348,C34,,,Bergen/Flesland,BGO,,,,,,,,2018-04-14 17:57:41
SAS1820,Boeing 737-800 Winglets,2018-04-14,15:40,Gran Canaria,LPA,,El vuelo ha despegado a las 15:45,17.0,21.0,Nubes altas,315 - 318,C08,,,Estocolmo /Arlanda,ARN,,,,,,,,2018-04-14 17:57:42
PRI526,Boeing 737-800,2018-04-14,15:50,Gran Canaria,LPA,,El vuelo ha despegado a las 16:06,17.0,21.0,Nubes altas,209 - 211,C21,,,Aalborg,AAL,,,,,,,,2018-04-14 17:57:49
EXS782,Boeing 757-200  Winglets,2018-04-14,15:50,Gran Canaria,LPA,,El vuelo ha despegado a las 15:47,17.0,21.0,Nubes altas,223 - 225,C09,,,Manchester,MAN,,,,,,,,2018-04-14 17:57:53
PRW240,Boeing 737-800,2018-04-14,16:00,Gran Canaria,LPA,,El vuelo ha despegado a las 16:04,17.0,21.0,Nubes altas,227 - 229,C20,,,Joensuu,JOE,,,,,,,,2018-04-14 17:57:55
EWG1805,32A,2018-04-14,16:15,Gran Canaria,LPA,,Salida prevista a las 17:00,17.0,21.0,Nubes altas,213 - 222,C27,,,Munich,MUC,,,,,,,,2018-04-14 17:58:04
DE1405,32B,2018-04-14,16:20,Gran Canaria,LPA,,El vuelo ha despegado a las 16:37,17.0,21.0,Nubes altas,327 - 331,C26,,,Frankfurt,FRA,,,,,,,,2018-04-14 17:58:05
IBK5806,Boeing 737-800 Winglets,2018-04-14,16:30,Gran Canaria,LPA,,El vuelo ha despegado a las 16:28,17.0,21.0,Nubes altas,343 - 348,B02,2018-04-14,20:15,Madrid-Barajas Adolfo Suárez,MAD,2,Llegada prevista a las 20:15,5.0,17.0,Nubosidad variable,06,15,2018-04-14 17:58:07
IBE8649,Bombardier Crj-1000,2018-04-15,17:50,Granada-Jaén F.G.L.,GRX,,Salida prevista a las 17:50,5.0,19.0,Nubosidad variable,,,2018-04-15,18:45,Madrid-Barajas Adolfo Suárez,MAD,,Llegada prevista a las 18:45,5.0,17.0,Nubosidad variable,,,2018-04-14 17:58:07
AEA9462,Atr-72,2018-04-15,09:25,La Palma,SPC,N,Salida prevista a las 09:25,17.0,21.0,Nubes altas,14 - 14,6,2018-04-15,10:00,Tenerife Norte,TFN,,Llegada prevista a las 10:00,17.0,22.0,Despejado,,,2018-04-14 17:58:09
CNF419,Atr-72,2018-04-15,10:40,La Palma,SPC,N,Salida prevista a las 10:45,17.0,21.0,Nubes altas,07 - 08,9,2018-04-15,11:10,Tenerife Norte,TFN,,Llegada prevista a las 11:10,17.0,22.0,Despejado,,,2018-04-14 17:58:10
AUA9502,Airbus A320,2018-04-14,17:40,Lanzarote,ACE,1,Salida prevista a las 17:40,15.0,22.0,Nubes altas,39 - 40,8,2018-04-14,18:10,Fuerteventura,FUE,,Llegada prevista a las 18:10,16.0,22.0,Nubes altas,A,9,2018-04-14 17:58:04
VLG3188,32B,2018-04-14,17:45,Lanzarote,ACE,1,Salida prevista a las 18:50,15.0,22.0,Nubes altas,24 - 26,11,,,Paris /Orly,ORY,,,,,,,,2018-04-14 17:58:05
BEL3788,Airbus A320,2018-04-14,17:45,Lanzarote,ACE,1,Salida prevista a las 17:45,15.0,22.0,Nubes altas,17 - 19,9,,,Bruselas,BRU,,,,,,,,2018-04-14 17:58:08
EIN923,Airbus A320,2018-04-14,18:00,Lanzarote,ACE,1,Salida prevista a las 18:00,15.0,22.0,Nubes altas,11 - 13,,,,Shannon,SNN,,,,,,,,2018-04-14 17:58:13
RYR139,Boeing 737-800 Winglets,2018-04-14,19:40,Valencia,VLC,1,Salida prevista a las 19:40,10.0,18.0,Nubosidad variable,35 - 36,C11,,,Berlin /Schonefeld,SXF,,,,,,,,2018-04-14 17:58:15
ANE8607,Canadair Crj-900,2018-04-14,16:55,Alicante-Elche,ALC,N,El vuelo ha despegado a las 17:08,10.0,22.0,Nubosidad variable,18 - 21,B34,2018-04-14,17:55,Palma De Mallorca,PMI,N,El vuelo ha aterrizado a las 17:54,11.0,15.0,Lluvia moderada,NT,14,2018-04-14 17:57:53
VLG1415,Airbus A320,2018-04-14,17:00,Alicante-Elche,ALC,N,El vuelo ha despegado a las 16:53,10.0,22.0,Nubosidad variable,10 - 14,C37,,,Marsella,MRS,,,,,,,,2018-04-14 17:57:56
ANE8908,Bombardier Crj-1000,2018-04-14,17:05,Alicante-Elche,ALC,N,Salida prevista a las 17:45,10.0,22.0,Nubosidad variable,20 - 21,C40,,,Tenerife Norte,TFN,,,,,,,,2018-04-14 17:57:59
KLM1510,Boeing 737-700 Winglets,2018-04-14,17:10,Alicante-Elche,ALC,N,El vuelo ha despegado a las 17:04,10.0,22.0,Nubosidad variable,96 - 98,C39,,,Amsterdam /Schiphol,AMS,,,,,,,,2018-04-14 17:58:04
DLH1175,Airbus A321,2018-04-14,17:10,Alicante-Elche,ALC,N,El vuelo ha despegado a las 17:33,10.0,22.0,Nubosidad variable,116 - 119,C43,,,Frankfurt,FRA,,,,,,,,2018-04-14 17:58:06
RYR9078,Boeing 737-800 Winglets,2018-04-14,17:15,Alicante-Elche,ALC,N,El vuelo ha despegado a las 17:15,10.0,22.0,Nubosidad variable,50 - 54,B31,,,Leeds/Bradford,LBA,,,,,,,,2018-04-14 17:58:08
VLG1342,32A,2018-04-14,17:25,Alicante-Elche,ALC,N,Salida prevista a las 17:57,10.0,22.0,Nubosidad variable,10 - 12,C41,,,Nantes-Atlantique,NTE,,,,,,,,2018-04-14 17:58:13
